TIME	SAP_FLUX
1354.304568548663	45755.16
1354.305957478681	45725.543
1354.3073464084666	45720.797
1354.3087353382514	45751.94
1354.3101242682699	45747.605
1354.311513198055	45759.492
1354.3129021278398	45758.734
1354.3142910576255	45773.863
1354.3156799876435	45755.92
1354.3170689174283	45767.2
1354.3184578472135	45788.605
1354.3198467769992	45751.184
1354.3212357070176	45734.426
1354.3226246368029	45756.15
1354.3240135665876	45757.19
1354.3254024963728	45720.863
1354.3267914261576	45765.81
1354.3281803559432	45763.01
1354.3295692857284	45771.832
1354.330958215746	45773.438
1354.3323471455317	45728.23
1354.333736075317	45730.29
1354.3351250051026	45732.31
1354.3365139348873	45782.535
1354.3379028646725	45736.258
1354.3392917944582	45730.17
1354.340680724243	45733.035
1354.3420696540281	45739.29
1354.343458583813	45716.44
1354.344847513598	45773.086
1354.346236443151	45756.145
1354.3476253729366	45732.438
1354.3490143027213	45799.04
1354.3504032325066	45771.137
1354.3517921622918	45787.312
1354.3531810920774	45717.383
1354.3545700218622	45742.555
1354.3559589514146	45754.715
1354.3573478812002	45732.688
1354.358736810985	45741.492
1354.3601257407706	45727.88
1354.361514670323	45781.27
1354.3629036001073	45718.14
1354.364292529893	45746.16
1354.3656814596786	45763.152
1354.3670703892315	45743.203
1354.3684593190162	45769.27
1354.3698482488005	45779.555
1354.3712371783533	45732.816
1354.372626108139	45755.6
1354.3740150376914	45758.56
1354.3754039674761	45708.68
1354.3767928972613	45775.375
1354.3781818268142	45703.793
1354.3795707565998	45700.4
1354.3809596861513	45728.473
1354.3823486159363	45769.51
1354.3837375454893	45741.246
1354.385126475275	45770.363
1354.386515404827	45757.688
1354.3879043346112	45774.758
1354.389293264164	45755.805
1354.3906821937169	45773.28
1354.392071123502	45811.215
1354.393460053054	45756.406
1354.3948489828392	45771.785
1354.396237912392	45772.5
1354.3976268419449	45738.0
1354.3990157717292	45725.48
1354.400404701281	45739.15
1354.401793630834	45763.02
1354.4031825603868	45769.953
1354.4045714901724	45773.176
1354.405960419724	45717.977
1354.4073493492763	45680.33
1354.408738278829	45725.695
1354.4101272086139	45770.387
1354.411516138167	45727.156
1354.412905067719	45749.89
1354.4142939972714	45684.18
1354.4156829268243	45679.992
1354.4170718563762	45556.266
1354.4184607859286	45537.98
1354.4198497157133	45453.945
1354.4212386452662	45352.504
1354.422627574819	45367.91
1354.4240165043714	45330.754
1354.4254054339233	45326.805
1354.4267943634757	45366.402
1354.4281832930276	45311.79
1354.4295722225804	45258.68
1354.4309611521328	45315.215
1354.4323500816847	45334.168
1354.4337390112375	45328.336
1354.43512794079	45343.63
1354.43651687011	45317.05
1354.4379057996618	45307.4
1354.4392947292142	45350.848
1354.440683658767	45320.27
1354.4420725883192	45269.51
1354.4434615178714	45281.02
1354.4448504474237	45274.367
1354.4462393767428	45319.707
1354.4476283062957	45309.555
1354.4490172358485	45265.203
1354.4504061654009	45296.785
1354.45179509472	45307.055
1354.4531840242723	45295.34
1354.4545729538252	45283.934
1354.4559618831452	45257.07
1354.457350812697	45284.723
1354.4587397422495	45292.89
1354.4601286715686	45279.703
1354.4615176011214	45274.973
1354.4629065306738	45296.098
1354.4642954599924	45272.07
1354.4656843895452	45284.844
1354.4670733188652	45251.504
1354.468462248418	45316.824
1354.4698511777372	45274.79
1354.4712401072886	45310.492
1354.4726290366089	45278.25
1354.474017966162	45320.543
1354.475406895481	45332.727
1354.4767958250334	45291.293
1354.4781847543525	45290.047
1354.4795736839053	45279.49
1354.4809626132253	45338.566
1354.4823515427768	45316.895
1354.4837404720963	45314.766
1354.4851294014163	45359.453
1354.4865183309691	45302.914
1354.4879072602882	45304.67
1354.4892961896069	45315.918
1354.4906851191597	45379.902
1354.4920740484797	45367.31
1354.4934629777997	45425.48
1354.4948519071193	45384.46
1354.4962408366707	45465.797
1354.4976297659907	45576.395
1354.4990186953107	45625.56
1354.5004076246298	45680.215
1354.5017965539494	45756.49
1354.5031854835013	45773.918
1354.5045744128215	45754.855
1354.5059633421417	45800.625
1354.5073522714604	45748.73
1354.5087412007795	45782.15
1354.5101301300995	45780.797
1354.5115190594195	45795.07
1354.5129079887395	45779.562
1354.514296918058	45726.67
1354.5156858473777	45766.02
1354.5170747766977	45745.383
1354.5184637060167	45756.953
1354.5198526353363	45757.906
1354.5212415646554	45775.99
1354.5226304939754	45732.39
1354.5240194232954	45802.895
1354.525408352615	45827.47
1354.526797281934	45760.24
1354.5281862112536	45760.766
1354.5295751405736	45782.035
1354.5309640698936	45810.742
1354.5323529992122	45818.48
1354.5337419282987	45750.824
1354.535130857619	45786.03
1354.536519786938	45786.71
1354.537908716258	45794.555
1354.5392976453447	45802.05
1354.5406865746638	45783.844
1354.5420755039838	45748.98
1354.5434644333034	45771.1
1354.5448533623905	45796.652
1354.5462422917096	45791.17
1354.5476312210292	45725.633
1354.5490201501163	45752.395
1354.5504090794354	45804.31
1354.551798008755	45737.332
1354.5531869378412	45793.64
1354.5545758671608	45791.703
1354.555964796248	45759.71
1354.557353725568	45814.824
1354.558742654887	45787.61
1354.5601315839738	45778.805
1354.5615205132929	45761.2
1354.56290944238	45815.38
1354.5642983716996	45782.418
1354.565687300786	45805.67
1354.5670762301063	45790.867
1354.5684651591926	45810.25
1354.5698540882797	45803.645
1354.5712430175993	45749.426
1354.572631946685	45800.99
1354.574020876005	45798.797
1354.5754098050922	45771.723
1354.5767987341785	45767.457
1354.578187663498	45745.004
1354.5795765925843	45817.4
1354.5809655216715	45753.668
1354.5823544509915	45788.957
1354.5837433800782	45792.66
1354.5851323091645	45810.38
1354.5865212382512	45809.895
1354.5879101675712	45771.152
1354.5892990966584	45810.418
1354.5906880257442	45812.785
1354.5920769548304	45814.9
1354.5934658839176	45807.266
1354.5948548132378	45794.316
1354.5962437423243	45828.9
1354.59763267141	45792.465
1354.5990216004973	45827.598
1354.6004105295845	45801.3
1354.6017994586716	45794.793
1354.6031883877583	45798.707
1354.6045773168441	45804.535
1354.6059662459313	45788.156
1354.6073551750185	45803.902
1354.6087441041043	45859.082
1354.6101330331906	45842.96
1354.6115219622777	45803.652
1354.612910891365	45798.336
1354.614299820452	45813.484
1354.6156887495379	45774.61
1354.6170776786246	45810.51
1354.6184666077118	45797.844
1354.619855536799	45786.07
1354.6212444658852	45768.14
1354.622633394971	45768.125
1354.6240223238253	45783.22
1354.6254112529127	45782.188
1354.6268001819992	45797.062
1354.628189111086	45829.715
1354.6295780401722	45823.527
1354.6309669690265	45800.97
1354.6323558981137	45828.855
1354.6337448272004	45775.79
1354.6351337562867	45811.867
1354.6365226851406	45840.957
1354.6379116142277	45796.96
1354.639300543315	45780.008
1354.6406894721679	45815.53
1354.6420784012541	45824.004
1354.6434673303413	45816.062
1354.6448562591952	45789.426
1354.6462451882824	45788.668
1354.6476341173686	45843.766
1354.6490230462225	45782.83
1354.6504119753097	45848.574
1354.651800904163	45781.367
1354.6531898332498	45793.61
1354.6545787621033	45801.867
1354.6559676911907	45839.7
1354.6573566200452	45863.14
1354.6587455491315	45845.383
1354.6601344779854	45790.84
1354.6615234070716	45810.94
1354.6629123359255	45807.27
1354.6643012647799	45771.79
1354.665690193867	45776.793
1354.6670791227205	45801.242
1354.6684680518072	45744.08
1354.6698569806606	45793.965
1354.671245909515	45837.92
1354.6726348386017	45839.953
1354.674023767455	45792.11
1354.6754126963094	45766.86
1354.6768016251633	45814.684
1354.6781905542505	45835.6
1354.679579483104	45832.45
1354.6809684119569	45793.312
1354.6823573408112	45832.72
1354.6837462698984	45827.367
1354.6851351987523	45816.125
1354.6865241276057	45801.117
1354.6879130564596	45818.08
1354.689301985314	45795.1
1354.6906909141683	45856.457
1354.692079843254	45824.16
1354.693468772108	45818.285
1354.6948577009623	45785.19
1354.6962466298166	45794.094
1354.69763555867	45823.797
1354.699024487523	45832.43
1354.7004134163774	45848.785
1354.7018023452317	45826.027
1354.703191274086	45863.03
1354.70458020294	45863.3
1354.705969131793	45809.117
1354.7073580606473	45773.336
1354.7087469895016	45809.01
1354.710135918355	45787.617
1354.711524847209	45841.434
1354.7129137758295	45853.555
1354.7143027046839	45826.664
1354.7156916335382	45797.32
1354.7170805623912	45774.61
1354.718469491245	45832.887
1354.7198584200994	45860.08
1354.721247348721	45810.355
1354.7226362775752	45868.305
1354.7240252064282	45820.98
1354.725414135282	45851.383
1354.7268030641364	45828.516
1354.728191992757	45809.582
1354.729580921611	45807.176
1354.7309698504644	45843.52
1354.7323587790859	45817.855
1354.7337477079402	45808.418
1354.735136636794	45803.46
1354.7365255654147	45817.926
1354.7379144942686	45831.13
1354.739303423123	45834.41
1354.7406923517444	45863.754
1354.7420812805979	45825.004
1354.743470209219	45829.637
1354.7448591380723	45849.254
1354.7462480666934	45798.176
1354.7476369955477	45819.844
1354.7490259244014	45826.92
1354.7504148530222	45853.87
1354.7518037818766	45835.695
1354.7531927104976	45808.63
1354.7545816391191	45863.49
1354.7559705679726	45866.33
1354.7573594965936	45819.266
1354.758748425448	45781.508
1354.7601373540685	45858.43
1354.7615262826896	45811.2
1354.762915211543	45817.805
1354.764304140164	45850.285
1354.7656930690184	45827.367
1354.76708199764	45813.85
1354.7684709262605	45804.367
1354.7698598548816	45849.043
1354.771248783735	45832.582
1354.7726377123565	45835.633
1354.774026640978	45815.273
1354.775415569832	45847.406
1354.7768044984525	45797.117
1354.7781934270736	45825.668
1354.779582355695	45847.48
1354.7809712843161	45810.62
1354.7823602129363	45832.598
1354.7837491417906	45792.457
1354.7851380704121	45757.06
1354.7865269990336	45851.938
1354.7879159276542	45837.426
1354.7893048562744	45816.504
1354.790693784896	45850.88
1354.7920827135174	45864.688
1354.7934716421385	45825.58
1354.794860570759	45830.844
1354.79624949938	45805.92
1354.7976384280016	45839.406
1354.7990273566231	45819.63
1354.8004162852433	45804.54
1354.8018052138639	45839.656
1354.8031941424854	45853.28
1354.804583071107	45800.953
1354.8059719997284	45833.57
1354.8073609283485	45834.79
1354.8087498569696	45836.65
1354.810138785591	45797.742
1354.8115277142126	45831.6
1354.8129166426008	45796.992
1354.814305571221	45818.344
1354.8156944998425	45821.812
1354.817083428464	45813.895
1354.8184723570846	45835.86
1354.8198612857057	45824.06
1354.8212502140934	45820.523
1354.822639142715	45802.4
1354.8240280713364	45801.758
1354.8254169997238	45803.227
1354.8268059283448	45823.25
1354.8281948569663	45821.188
1354.8295837855878	45810.895
1354.8309727139765	45859.066
1354.8323616425967	45795.434
1354.8337505712173	45811.39
1354.835139499606	45823.164
1354.836528428227	45811.555
1354.8379173566157	45811.35
1354.8393062852363	45780.523
1354.8406952136245	45855.74
1354.842084142246	45824.11
1354.843473070867	45830.89
1354.8448619992548	45857.145
1354.8462509278759	45805.14
1354.8476398562645	45804.812
1354.849028784886	45862.08
1354.8504177132738	45822.207
1354.851806641662	45826.484
1354.8531955702827	45819.477
1354.8545844986709	45852.516
1354.8559734272924	45843.64
1354.8573623556802	45816.81
1354.8587512843012	45801.38
1354.8601402126899	45860.312
1354.8615291410777	45862.21
1354.8629180696992	45840.082
1354.8643069980874	45855.31
1354.8656959264752	45804.37
1354.8670848548638	45820.72
1354.868473783485	45813.527
1354.8698627118736	45835.176
1354.8712516402618	45850.605
1354.872640568882	45845.297
1354.8740294972706	45862.23
1354.8754184256593	45819.89
1354.876807354047	45858.465
1354.8781962824353	45835.926
1354.879585210823	45865.324
1354.8809741394446	45852.367
1354.8823630678332	45838.223
1354.8837519962215	45810.19
1354.8851409246092	45833.66
1354.8865298529975	45812.016
1354.8879187813861	45859.098
1354.889307709774	45792.395
1354.8906966381612	45850.516
1354.89208556655	45819.246
1354.8934744949386	45814.21
1354.8948634233273	45811.594
1354.8962523517155	45832.9
1354.8976412801028	45819.57
1354.8990302084915	45803.855
1354.9004191368801	45824.12
1354.9018080652688	45821.89
1354.903196993657	45800.05
1354.9045859220444	45788.656
1354.905974850433	45818.676
1354.9073637788217	45808.223
1354.908752707209	45842.547
1354.9101416355968	45810.7
1354.9115305637526	45834.56
1354.9129194921413	45847.12
1354.91430842053	45846.234
1354.9156973489173	45816.83
1354.9170862773055	45823.207
1354.9184752054614	45786.06
1354.91986413385	45797.45
1354.9212530622378	45808.05
1354.9226419906252	45803.598
1354.924030918781	45834.113
1354.9254198471697	45858.02
1354.926808775558	45863.043
1354.9281977039457	45835.785
1354.929586632101	45792.6
1354.9309755604897	45760.375
1354.9323644886456	45832.93
1354.9337534170338	45796.47
1354.9351423454216	45820.906
1354.936531273577	45816.555
1354.9379202019657	45765.64
1354.9393091301215	45830.633
1354.9406980585088	45807.492
1354.9420869868966	45839.695
1354.9434759150524	45792.047
1354.9448648434407	45820.605
1354.9462537715965	45844.246
1354.9476426999843	45842.11
1354.9490316281397	45824.633
1354.9504205562955	45839.137
1354.9518094846833	45818.082
1354.9531984128391	45828.895
1354.9545873412274	45840.473
1354.9559762693823	45815.67
1354.957365197771	45773.363
1354.9587541259264	45842.555
1354.9601430540813	45787.68
1354.9615319824695	45796.79
1354.9629209106247	45794.52
1354.9643098387808	45795.695
1354.9656987671694	45841.055
1354.9670876953244	45827.832
1354.9684766234798	45862.06
1354.9698655516347	45817.918
1354.9712544800234	45785.71
1354.9726434081788	45799.18
1354.9740323363333	45847.402
1354.9754212644891	45819.33
1354.9768101928778	45841.824
1354.9781991210336	45811.953
1354.9795880491886	45792.766
1354.980976977343	45872.266
1354.982365905499	45851.195
1354.9837548336548	45874.04
1354.9851437618106	45831.812
1354.9865326901988	45872.633
1354.9879216183533	45864.516
1354.9893105465092	45810.83
1354.990699474665	45801.492
1354.9920884028195	45863.293
1354.9934773309747	45846.137
1354.9948662591307	45832.75
1354.9962551872866	45899.64
1354.9976441154424	45852.938
1354.999033043597	45890.184
1355.0004219717518	45800.97
1355.0018108999077	45836.625
1355.0031998280635	45857.285
1355.004588756219	45857.477
1355.0059776841406	45831.08
1355.0073666122964	45868.24
1355.0087555404523	45793.125
1355.0101444686072	45851.977
1355.0115333967626	45861.383
1355.0129223249176	45843.992
1355.0143112530734	45839.883
1355.0157001809964	45852.22
1355.0170891091518	45862.426
1355.0184780373067	45862.746
1355.0198669654621	45845.188
1355.021255893618	45797.418
1355.022644821541	45813.227
1355.0240337496955	45891.227
1355.0254226778507	45843.527
1355.026811605774	45832.324
1355.0282005339288	45850.996
1355.0295894620847	45845.688
1355.0309783900072	45825.516
1355.0323673181622	45833.15
1355.033756246318	45786.07
1355.0351451742406	45868.117
1355.0365341023964	45896.88
1355.0379230305514	45870.723
1355.039311958474	45854.297
1355.0407008866298	45834.562
1355.042089814552	45868.047
1355.0434787427073	45843.48
1355.0448676706294	45869.867
1355.0462565987848	45883.62
1355.0476455267078	45805.973
1355.0490344548637	45837.633
1355.0504233827858	45829.05
1355.0518123109412	45838.23
1355.0532012388633	45874.137
1355.0545901670193	45827.504
1355.0559790949417	45848.574
1355.0573680228642	45824.71
1355.05875695102	45871.707
1355.0601458789422	45870.47
1355.061534807098	45811.695
1355.0629237350206	45822.613
1355.0643126629423	45853.926
1355.065701591098	45854.758
1355.0670905190211	45842.7
1355.0684794469441	45876.77
1355.069868375099	45806.9
1355.0712573030207	45916.184
1355.0726462309437	45869.69
1355.0740351588668	45833.46
1355.0754240870222	45838.53
1355.0768130149443	45867.83
1355.0782019428668	45844.63
1355.0795908707898	45866.758
1355.0809797987129	45835.1
1355.0823687266345	45875.547
1355.0837576547895	45859.39
1355.0851465827127	45824.69
1355.086535510636	45811.805
1355.087924438558	45866.08
1355.0893133664797	45868.07
1355.0907022944027	45846.86
1355.0920912223257	45886.94
1355.0934801502488	45830.945
1355.0948690781713	45909.71
1355.096258006093	45849.004
1355.097646934016	45850.117
1355.099035861939	45880.22
1355.100424789861	45842.465
1355.1018137177837	45887.535
1355.1032026457058	45891.168
1355.1045915736288	45856.355
1355.1059805015518	45846.758
1355.1073694294735	45856.133
1355.108758357396	45856.266
1355.110147285319	45867.098
1355.111536213242	45856.42
1355.112925141165	45838.543
1355.1143140690867	45874.547
1355.1157029967762	45860.707
1355.1170919246995	45862.38
1355.1184808526216	45826.59
1355.1198697805446	45840.703
1355.1212587084672	45875.14
1355.1226476361564	45789.684
1355.1240365640795	45842.64
1355.125425492002	45857.56
1355.1268144199241	45860.184
1355.1282033476139	45884.77
1355.1295922755369	45863.336
1355.13098120346	45867.83
1355.132370131382	45826.945
1355.1337590590717	45849.6
1355.1351479869938	45859.023
1355.1365369146836	45794.465
1355.1379258426066	45887.547
1355.1393147705287	45846.96
1355.1407036982184	45827.867
1355.1420926261414	45827.574
1355.1434815540636	45862.68
1355.144870481754	45842.508
1355.1462594096763	45845.51
1355.147648337366	45857.918
1355.149037265289	45868.16
1355.1504261929783	45854.93
1355.1518151209013	45909.965
1355.153204048591	45877.824
1355.1545929765127	45844.375
1355.155981904203	45843.168
1355.157370832126	45829.355
1355.1587597598152	45872.855
1355.160148687505	45861.473
1355.161537615427	45822.812
1355.1629265431172	45841.113
1355.1643154710403	45854.734
1355.16570439873	45818.82
1355.1670933264193	45891.605
1355.1684822543418	45832.89
1355.169871182032	45847.0
1355.1712601097222	45811.58
1355.1726490376439	45875.504
1355.1740379653331	45871.6
1355.1754268930233	45861.64
1355.1768158209466	45867.05
1355.178204748636	45882.67
1355.1795936763249	45824.32
1355.180982604015	45891.055
1355.1823715317053	45852.457
1355.1837604596283	45862.414
1355.185149387318	45834.066
1355.1865383150068	45816.09
1355.187927242697	45783.996
1355.1893161703872	45861.453
1355.1907050980765	45858.742
1355.192094025999	45852.152
1355.1934829536883	45879.402
1355.1948718813785	45839.84
1355.1962608090687	45848.906
1355.1976497367575	45864.695
1355.1990386644472	45862.832
1355.2004275921374	45870.707
1355.2018165198276	45809.42
1355.2032054475178	45868.6
1355.2045943752066	45824.82
1355.2059833028961	45861.47
1355.2073722305865	45840.766
1355.2087611582758	45846.816
1355.2101500859656	45846.41
1355.2115390136548	45856.203
1355.212927941345	45812.61
1355.2143168690352	45845.777
1355.215705796725	45851.355
1355.2170947244142	45835.8
1355.218483651871	45854.64
1355.2198725795613	45864.816
1355.2212615072515	45848.375
1355.2226504349408	45812.39
1355.2240393626305	45881.68
1355.2254282903198	45872.074
1355.2268172177767	45868.617
1355.2282061454669	45850.652
1355.2295950731561	45862.594
1355.2309840008459	45806.387
1355.2323729283032	45872.492
1355.2337618559925	45814.38
1355.235150783683	45849.535
1355.2365397113724	45822.195
1355.237928638829	45871.312
1355.2393175665195	45870.133
1355.2407064942088	45872.562
1355.2420954216661	45858.633
1355.2434843493559	45861.27
1355.2448732770447	45857.703
1355.246262204502	45826.098
1355.2476511321922	45839.59
1355.2490400596487	45832.953
1355.2504289873384	45834.137
1355.2518179150277	45876.49
1355.253206842485	45844.46
1355.2545957701752	45857.54
1355.2559846976312	45857.83
1355.257373625321	45829.047
1355.2587625527783	45891.918
1355.2601514804685	45867.168
1355.2615404079258	45841.035
1355.2629293356147	45861.062
1355.2643182630711	45807.414
1355.2657071907613	45866.203
1355.267096118219	45872.918
1355.2684850456756	45870.598
1355.2698739733644	45854.22
1355.2712629008217	45811.58
1355.272651828512	45809.477
1355.2740407559688	45835.586
1355.2754296834253	45827.02
1355.276818611115	45867.1
1355.2782075385724	45863.168
1355.2795964660297	45867.48
1355.2809853934857	45873.28
1355.282374321175	45812.746
1355.2837632486323	45824.0
1355.2851521760897	45876.742
1355.2865411037799	45867.445
1355.2879300312359	45880.04
1355.2893189586928	45847.316
1355.2907078861501	45831.992
1355.2920968136066	45836.28
1355.2934857412968	45855.344
1355.2948746687537	45811.867
1355.29626359621	45851.64
1355.2976525236677	45880.566
1355.2990414511244	45854.74
1355.3004303785813	45869.375
1355.3018193060377	45853.96
1355.303208233728	45809.633
1355.3045971611853	45821.645
1355.3059860886422	45912.367
1355.3073750160986	45825.42
1355.3087639435555	45842.19
1355.310152871012	45781.08
1355.3115417984693	45808.67
1355.3129307259267	45839.355
1355.3143196533836	45886.555
1355.31570858084	45887.805
1355.317097508297	45835.836
1355.3184864357543	45824.062
1355.3198753632107	45852.234
1355.3212642906676	45855.457
1355.3226532178921	45884.773
1355.3240421453486	45853.453
1355.325431072806	45841.895
1355.3268200002628	45843.535
1355.3282089277188	45838.953
1355.3295978551762	45829.184
1355.3309867826335	45845.63
1355.332375710091	45854.03
1355.333764637315	45859.33
1355.335153564771	45849.406
1355.3365424922283	45784.312
1355.3379314196857	45817.52
1355.3393203471421	45853.547
1355.3407092743662	45850.125
1355.3420982018226	45853.152
1355.34348712928	45830.008
1355.3448760565045	45828.25
1355.3462649839605	45861.695
1355.3476539114174	45857.434
1355.3490428388748	45790.316
1355.3504317660993	45833.145
1355.3518206935566	45830.76
1355.3532096207798	45867.76
1355.3545985482363	45833.434
1355.3559874756936	45823.883
1355.3573764029184	45706.76
1355.358765330375	45642.633
1355.3601542575982	45631.89
1355.3615431850556	45519.97
1355.362932112513	45430.46
1355.364321039737	45470.887
1355.3657099671934	45417.49
1355.3670988944175	45441.45
1355.3684878218749	45460.176
1355.3698767490994	45396.703
1355.3712656765554	45387.53
1355.372654603779	45346.43
1355.3740435312363	45337.3
1355.3754324584609	45410.89
1355.3768213856854	45364.082
1355.3782103131414	45406.844
1355.3795992403655	45321.574
1355.3809881678228	45386.285
1355.3823770950464	45393.68
1355.383766022271	45377.895
1355.3851549497278	45354.273
1355.3865438769515	45375.664
1355.387932804176	45354.492
1355.389321731633	45348.543
1355.390710658857	45364.406
1355.3920995860806	45371.395
1355.393488513538	45357.55
1355.3948774407625	45350.59
1355.3962663679865	45392.81
1355.3976552952101	45361.906
1355.399044222667	45320.707
1355.4004331498907	45376.38
1355.4018220771152	45364.152
1355.4032110043397	45374.926
1355.4045999315638	45398.137
1355.4059888590202	45365.32
1355.4073777862443	45337.656
1355.4087667134688	45371.543
1355.4101556406924	45387.74
1355.4115445679165	45365.188
1355.412933495141	45417.668
1355.4143224223646	45383.34
1355.4157113495892	45366.188
1355.4171002768132	45401.047
1355.4184892040364	45363.32
1355.419878131261	45374.664
1355.4212670587183	45403.758
1355.4226559859428	45390.004
1355.4240449131669	45411.77
1355.42543384039	45366.37
1355.4268227673817	45363.31
1355.4282116946063	45381.586
1355.4296006218299	45382.348
1355.430989549054	45447.87
1355.4323784762776	45439.004
1355.433767403502	45445.33
1355.4351563307266	45448.56
1355.4365452579498	45521.53
1355.4379341851738	45590.004
1355.4393231123984	45618.094
1355.440712039623	45734.46
1355.4421009666146	45772.754
1355.4434898938378	45815.87
1355.4448788210614	45869.875
1355.446267748286	45813.152
1355.4476566755104	45862.92
1355.4490456025017	45855.766
1355.4504345297248	45854.67
1355.4518234569493	45863.7
1355.4532123841739	45871.24
1355.454601311398	45895.43
1355.4559902383887	45879.918
1355.4573791656128	45849.242
1355.4587680928373	45829.434
1355.460157019829	45805.133
1355.4615459470526	45831.57
1355.4629348742767	45882.004
1355.4643238012675	45863.652
1355.465712728492	45859.992
1355.4671016557165	45854.094
1355.4684905827069	45826.38
1355.469879509931	45839.445
1355.4712684369226	45834.906
1355.4726573641462	45807.438
1355.474046291138	45858.695
1355.475435218362	45827.414
1355.4768241455856	45871.055
1355.4782130725773	45850.26
1355.4796019998014	45807.863
1355.480990926793	45882.16
1355.4823798540172	45852.9
1355.483768781008	45868.312
1355.4851577082325	45861.137
1355.4865466352237	45874.133
1355.4879355622145	45835.457
1355.4893244894386	45855.508
1355.4907134164293	45825.137
1355.4921023436539	45857.387
1355.4934912706456	45861.79
1355.4948801976368	45855.715
1355.4962691248604	45828.14
1355.4976580518517	45896.273
1355.4990469788434	45858.43
1355.5004359060679	45883.72
1355.5018248330587	45849.08
1355.50321376005	45857.504
1355.5046026872735	45848.82
1355.5059916142652	45873.42
1355.5073805412565	45837.633
1355.5087694684796	45827.914
1355.5101583954713	45919.598
1355.511547322463	45842.523
1355.5129362494547	45837.395
1355.514325176446	45841.414
1355.515714103669	45833.543
1355.5171030306608	45872.97
