2.447824883585778025e+03,6.032973144531250000e+03,1.021588420867919922e+01
2.447826272613629499e+03,6.027000488281250000e+03,1.021540832519531250e+01
2.447827661641481882e+03,6.034371093750000000e+03,1.021556091308593750e+01
2.447829050669335174e+03,6.045617187500000000e+03,1.022694683074951172e+01
2.447830439697187103e+03,6.032814941406250000e+03,1.021141529083251953e+01
2.447831828725039031e+03,6.013222167968750000e+03,1.019958591461181641e+01
2.447833217752892324e+03,6.030838867187500000e+03,1.020909500122070312e+01
2.447834606780716058e+03,6.054818359375000000e+03,1.022397136688232422e+01
2.447835995808568896e+03,6.036110351562500000e+03,1.021117973327636719e+01
2.447837384836392175e+03,6.037283691406250000e+03,1.021950244903564453e+01
2.447838773864215455e+03,6.012197265625000000e+03,1.020307636260986328e+01
2.447840162892038279e+03,6.045694335937500000e+03,1.020978260040283203e+01
2.447841551919861104e+03,6.042193847656250000e+03,1.021218872070312500e+01
2.447842940947655279e+03,6.025363769531250000e+03,1.021332359313964844e+01
2.447844329975478558e+03,6.040863769531250000e+03,1.020963859558105469e+01
2.447845719003301838e+03,6.033852050781250000e+03,1.021498394012451172e+01
2.447847108031096923e+03,6.023882812500000000e+03,1.021286392211914062e+01
2.447848497058891098e+03,6.034574218750000000e+03,1.021137714385986328e+01
2.447849886086685274e+03,6.037325195312500000e+03,1.021874332427978516e+01
2.447851275114479449e+03,6.043145019531250000e+03,1.021954154968261719e+01
2.447852664142273625e+03,6.024852539062500000e+03,1.021060657501220703e+01
2.447854053170068710e+03,6.055618652343750000e+03,1.022600936889648438e+01
2.447855442197832872e+03,6.030600097656250000e+03,1.020716381072998047e+01
2.447856831225597034e+03,6.026459472656250000e+03,1.020499038696289062e+01
2.447858220253391210e+03,6.052429687500000000e+03,1.022677898406982422e+01
2.447859609281157191e+03,6.013632324218750000e+03,1.020102310180664062e+01
2.447860998308922262e+03,6.071160644531250000e+03,1.022112083435058594e+01
2.447862387336687334e+03,6.047880371093750000e+03,1.021955966949462891e+01
2.447863776364423302e+03,6.023389648437500000e+03,1.020718669891357422e+01
2.447865165392189283e+03,6.041921386718750000e+03,1.021541881561279297e+01
2.447866554419954355e+03,6.044965332031250000e+03,1.021117305755615234e+01
2.447867943447690323e+03,6.019542968750000000e+03,1.020473480224609375e+01
2.447869332475426290e+03,6.038610839843750000e+03,1.021283626556396484e+01
2.447870721503161803e+03,6.030500976562500000e+03,1.021159744262695312e+01
2.447872110530897316e+03,6.038149902343750000e+03,1.021158885955810547e+01
2.447873499558633284e+03,6.033210937500000000e+03,1.020789051055908203e+01
2.447874888586340148e+03,6.053151855468750000e+03,1.022068977355957031e+01
2.447876277614076116e+03,6.024791992187500000e+03,1.020718288421630859e+01
2.447877666641783890e+03,6.041762207031250000e+03,1.021583557128906250e+01
2.447879055669519403e+03,6.050722167968750000e+03,1.021544075012207031e+01
2.447880444697225812e+03,6.033969238281250000e+03,1.021084594726562500e+01
2.447881833724933585e+03,6.039101074218750000e+03,1.020961570739746094e+01
2.447883222752611346e+03,6.031618164062500000e+03,1.021291828155517578e+01
2.447884611780319119e+03,6.026154296875000000e+03,1.020925140380859375e+01
2.447886000808025074e+03,6.017545410156250000e+03,1.020573234558105469e+01
2.447887389835701924e+03,6.026335449218750000e+03,1.020634269714355469e+01
2.447888778863380594e+03,6.028593750000000000e+03,1.020414733886718750e+01
2.447890167891087458e+03,6.025763671875000000e+03,1.020985507965087891e+01
2.447891556918765218e+03,6.049516113281250000e+03,1.022274971008300781e+01
2.447892945946413874e+03,6.038466796875000000e+03,1.021605968475341797e+01
2.447894334974091635e+03,6.025606933593750000e+03,1.020312118530273438e+01
2.447895724001770304e+03,6.026291503906250000e+03,1.021150875091552734e+01
2.447897113029418961e+03,6.048248046875000000e+03,1.021295833587646484e+01
2.447898502057067617e+03,6.023653808593750000e+03,1.020517921447753906e+01
2.447899891084745377e+03,6.055398437500000000e+03,1.022770214080810547e+01
2.447901280112393579e+03,6.035439453125000000e+03,1.021178817749023438e+01
2.447902669140012677e+03,6.026607910156250000e+03,1.020790481567382812e+01
2.447904058167661333e+03,6.037711914062500000e+03,1.020802879333496094e+01
2.447905447195309989e+03,6.020986328125000000e+03,1.020168399810791016e+01
2.447906836222929542e+03,6.047735351562500000e+03,1.021662712097167969e+01
2.447908225250579108e+03,6.021594238281250000e+03,1.020584774017333984e+01
2.447909614278198205e+03,6.046781738281250000e+03,1.021963119506835938e+01
2.447911003305817303e+03,6.046488769531250000e+03,1.021045589447021484e+01
2.447912392333437765e+03,6.030191894531250000e+03,1.020453357696533203e+01
2.447913781361028668e+03,6.034092285156250000e+03,1.020794582366943359e+01
2.447915170388648676e+03,6.047646484375000000e+03,1.021754932403564453e+01
2.447916559416238215e+03,6.032704101562500000e+03,1.020166969299316406e+01
2.447917948443856858e+03,6.050264160156250000e+03,1.022015380859375000e+01
2.447919337471448216e+03,6.034776367187500000e+03,1.021193408966064453e+01
2.447920726499038665e+03,6.042119140625000000e+03,1.021244144439697266e+01
2.447922115526629113e+03,6.024565917968750000e+03,1.020742225646972656e+01
2.447923504554219562e+03,6.052544433593750000e+03,1.022435474395751953e+01
2.447924893581780907e+03,6.042610839843750000e+03,1.020954036712646484e+01
2.447926282609372265e+03,6.044938964843750000e+03,1.021326351165771484e+01
2.447927671636933155e+03,6.020865722656250000e+03,1.020476245880126953e+01
2.447929060664494045e+03,6.028775878906250000e+03,1.020412731170654297e+01
2.447930449692056300e+03,6.019267089843750000e+03,1.019858074188232422e+01
2.447931838719617190e+03,6.048615722656250000e+03,1.021524238586425781e+01
2.447933227747178080e+03,6.041441894531250000e+03,1.021102142333984375e+01
2.447934616774710321e+03,6.017824707031250000e+03,1.020122528076171875e+01
2.447936005802271666e+03,6.043125488281250000e+03,1.021716213226318359e+01
2.447937394829803907e+03,6.022668945312500000e+03,1.020362663269042969e+01
2.447938783857337057e+03,6.066833007812500000e+03,1.022086524963378906e+01
2.447940172884869298e+03,6.024094238281250000e+03,1.020980262756347656e+01
2.447941561912401539e+03,6.044794433593750000e+03,1.020933246612548828e+01
2.447942950939933780e+03,6.052842285156250000e+03,1.022113418579101562e+01
2.447944339967437827e+03,6.035184082031250000e+03,1.020280742645263672e+01
2.447945728994970068e+03,6.030464355468750000e+03,1.019838142395019531e+01
2.447947118022472296e+03,6.053564941406250000e+03,1.021325683593750000e+01
2.447948507049974523e+03,6.038303710937500000e+03,1.021171283721923828e+01
2.447949896077478570e+03,6.029737304687500000e+03,1.020426559448242188e+01
2.447951285104981707e+03,6.044476562500000000e+03,1.021343040466308594e+01
2.447952674132484844e+03,6.046940917968750000e+03,1.022132396697998047e+01
2.447954063159958878e+03,6.035949218750000000e+03,1.020242023468017578e+01
2.447955452187462015e+03,6.056026855468750000e+03,1.021890735626220703e+01
2.447956841214936958e+03,6.048572753906250000e+03,1.021087265014648438e+01
2.447958230242410536e+03,6.032317871093750000e+03,1.020247459411621094e+01
2.447959619269884115e+03,6.048392089843750000e+03,1.021177387237548828e+01
2.447961008297359058e+03,6.063320800781250000e+03,1.021614933013916016e+01
2.447962397324832637e+03,6.048130859375000000e+03,1.021405982971191406e+01
2.447963786352277111e+03,6.048208496093750000e+03,1.021119880676269531e+01
2.447965175379751145e+03,6.046385742187500000e+03,1.021286010742187500e+01
2.447966564407196074e+03,6.057731445312500000e+03,1.021786594390869141e+01
2.447967953434641913e+03,6.031190917968750000e+03,1.019992923736572266e+01
2.447969342462057739e+03,6.049465820312500000e+03,1.021679496765136719e+01
2.447970731489531772e+03,6.043244140625000000e+03,1.020622539520263672e+01
2.447972120516947598e+03,6.006466308593750000e+03,1.019458580017089844e+01
2.447973509544363424e+03,6.021063476562500000e+03,1.020002555847167969e+01
2.447974898571780159e+03,6.045238769531250000e+03,1.021091556549072266e+01
2.447976287599253737e+03,6.041146972656250000e+03,1.020959377288818359e+01
2.447977676626668654e+03,6.041138183593750000e+03,1.020926570892333984e+01
2.447979065654084025e+03,6.039856933593750000e+03,1.020430469512939453e+01
2.447980454681442552e+03,6.025834472656250000e+03,1.020078659057617188e+01
2.447981843708858378e+03,6.039328613281250000e+03,1.021472740173339844e+01
2.447983232736274203e+03,6.020348144531250000e+03,1.019625282287597656e+01
2.447984621763690029e+03,6.021871582031250000e+03,1.020040416717529297e+01
2.447986010791047647e+03,6.035611328125000000e+03,1.020905971527099609e+01
2.447987399818464382e+03,6.030840332031250000e+03,1.020431327819824219e+01
2.447988788845821546e+03,6.046813964843750000e+03,1.020951461791992188e+01
2.447990177873178709e+03,6.050550292968750000e+03,1.020683097839355469e+01
2.447991566900595444e+03,6.023777343750000000e+03,1.019699096679687500e+01
2.447992955927953062e+03,6.058357421875000000e+03,1.020852565765380859e+01
2.447994344955310680e+03,6.048683593750000000e+03,1.021301269531250000e+01
2.447995733982667844e+03,6.056298828125000000e+03,1.021082878112792969e+01
2.447997123010025007e+03,6.047321289062500000e+03,1.020704269409179688e+01
2.447998512037383534e+03,6.036760253906250000e+03,1.020878791809082031e+01
2.447999901064741152e+03,6.032914550781250000e+03,1.020257472991943359e+01
2.448001290092040563e+03,6.019802734375000000e+03,1.020138835906982422e+01
2.448002679119398181e+03,6.045357421875000000e+03,1.020960330963134766e+01
2.448004068146755799e+03,6.048241699218750000e+03,1.020874404907226562e+01
2.448005457174056119e+03,6.050500976562500000e+03,1.021711444854736328e+01
2.448006846201413282e+03,6.058271972656250000e+03,1.021610260009765625e+01
2.448008235228711783e+03,6.017807128906250000e+03,1.019926834106445312e+01
2.448009624256010738e+03,6.035873046875000000e+03,1.020566272735595703e+01
2.448011013283369266e+03,6.043535644531250000e+03,1.020736503601074219e+01
2.448012402310668676e+03,5.983786621093750000e+03,1.018211936950683594e+01
2.448013791337968087e+03,6.035414062500000000e+03,1.020371437072753906e+01
2.448015180365267497e+03,6.038874511718750000e+03,1.020265960693359375e+01
2.448016569392566907e+03,6.056862304687500000e+03,1.021220302581787109e+01
2.448017958419809020e+03,6.031998535156250000e+03,1.020241737365722656e+01
2.448019347447108430e+03,6.052940917968750000e+03,1.021539974212646484e+01
2.448020736474407840e+03,6.018021972656250000e+03,1.019644355773925781e+01
2.448022125501707251e+03,6.028460449218750000e+03,1.020256900787353516e+01
2.448023514528948454e+03,6.047186523437500000e+03,1.021212673187255859e+01
2.448024903556247864e+03,6.043717285156250000e+03,1.021709918975830078e+01
2.448026292583488612e+03,6.042169921875000000e+03,1.020784091949462891e+01
2.448027681610729360e+03,6.031235351562500000e+03,1.020430183410644531e+01
2.448029070637971472e+03,6.028539062500000000e+03,1.020215892791748047e+01
2.448030459665270882e+03,6.028506835937500000e+03,1.020488452911376953e+01
2.448031848692512085e+03,6.057042968750000000e+03,1.022105789184570312e+01
2.448033237719753288e+03,6.000800292968750000e+03,1.018905067443847656e+01
2.448034626746994491e+03,6.024290527343750000e+03,1.020030593872070312e+01
