TIME	TIMECORR	CADENCENO	SAP_FLUX	SAP_FLUX_ERR	SAP_BKG	SAP_BKG_ERR	PDCSAP_FLUX	PDCSAP_FLUX_ERR	QUALITY	PSF_CENTR1	PSF_CENTR1_ERR	PSF_CENTR2	PSF_CENTR2_ERR	MOM_CENTR1	MOM_CENTR1_ERR	MOM_CENTR2	MOM_CENTR2_ERR	POS_CORR1	POS_CORR2
2451.0946453675065	0.0007929155	881020	6018.6436	10.170361	1560.8275	3.5377786	6842.51	11.85583	0					2073.7244758754223	0.0014357059	1621.8582988989958	0.0011223324	-0.01523851	0.010523093
2451.0960343881698	0.00079304795	881021	6022.451	10.171836	1565.6906	3.5407073	6848.442	11.85755	0					2073.7229490189275	0.0014326044	1621.8550439624187	0.0011214757	-0.021621272	0.0077546067
2451.0974234088912	0.0007931804	881022	6032.735	10.178378	1564.5225	3.541798	6860.1436	11.865175	0					2073.7221643301664	0.0014307251	1621.8555590273147	0.0011201431	-0.020651741	0.0077343304
2451.098812429556	0.00079331285	881023	6028.2954	10.174475	1563.8212	3.5374954	6849.763	11.860626	0					2073.7280983988235	0.0014314122	1621.8553045991703	0.0011196394	-0.016966384	0.009251299
2451.1002014502196	0.0007934453	881024	6030.272	10.17212	1560.9883	3.5375652	6852.9487	11.857882	0					2073.7254623775857	0.0014310832	1621.8524004644962	0.0011197308	-0.020773994	0.0054904846
2451.1015904708843	0.0007935777	881025	6040.214	10.181123	1560.4943	3.537941	6867.2427	11.868376	0					2073.7219302423005	0.0014310146	1621.85416733406	0.001118841	-0.019356042	0.0076147625
2451.1029794915476	0.0007937101	881026	6030.2617	10.177948	1561.8623	3.5365775	6851.433	11.864675	0					2073.721884344733	0.0014289662	1621.856406711394	0.0011214959	-0.022580143	0.007474366
2451.104368512211	0.00079384254	881027	6020.3657	10.173439	1568.8392	3.542664	6843.3706	11.859419	0					2073.7262372052746	0.0014344614	1621.8517382596024	0.0011207823	-0.019070635	0.0040443316
2451.1057575329337	0.000793975	881028	6016.1636	10.170265	1562.0616	3.5384226	6840.9307	11.85572	0					2073.724337351655	0.0014362128	1621.853148257293	0.001122914	-0.016269522	0.008351106
2451.107146553598	0.00079410744	881029	6051.65	10.188633	1560.0614	3.5396428	6878.174	11.87713	0					2073.724727771716	0.0014277607	1621.8562544435988	0.0011180262	-0.019859726	0.007941043
2451.1085355742616	0.00079423987	881030	6037.072	10.1806965	1564.8247	3.5400383	6864.0186	11.867879	0					2073.7307763356735	0.0014299118	1621.8528340507542	0.0011189755	-0.014140461	0.0049424586
2451.1099245949245	0.0007943723	881031	6026.1455	10.179057	1569.8484	3.5433064	6853.9326	11.865968	0					2073.7207725235035	0.0014320343	1621.8567822377279	0.0011206106	-0.022339303	0.009855691
2451.1113136155295	0.00079450465	881032	6022.3643	10.170661	1564.6018	3.5398767	6845.734	11.85618	0					2073.7239074815884	0.0014314539	1621.8544372621982	0.0011217708	-0.021158181	0.009146757
2451.112702636194	0.0007946371	881033	6038.4575	10.180887	1565.1144	3.5388594	6861.9976	11.868101	0					2073.7213618720766	0.0014314969	1621.850311639853	0.0011209447	-0.023809392	0.00029660057
2451.114091656858	0.0007947695	881034	6025.478	10.172847	1562.317	3.537486	6849.5947	11.858727	0					2073.721517493042	0.0014330035	1621.8574855322	0.0011204621	-0.022649921	0.0098700775
2451.1154806775216	0.0007949019	881035	6023.2856	10.174978	1564.5736	3.543155	6848.553	11.861213	0					2073.724948437053	0.0014331465	1621.854922104528	0.0011213139	-0.01574984	0.009207414
2451.1168696981854	0.00079503434	881036	6042.2876	10.185679	1561.7528	3.5407128	6863.2817	11.873687	0					2073.722621605377	0.0014295201	1621.852963541326	0.0011190154	-0.026179314	0.006008578
2451.118258718849	0.00079516676	881037	6030.6885	10.175084	1560.1052	3.5421295	6855.027	11.861336	0					2073.7256686876726	0.0014301526	1621.855585735317	0.001120025	-0.016542576	0.008130324
2451.1196477394556	0.0007952991	881038	6012.2812	10.170026	1569.9144	3.5442188	6834.8145	11.855439	0					2073.727236018779	0.0014333935	1621.8516540034498	0.0011227061	-0.018791186	0.004132768
2451.1210367601193	0.00079543155	881039	6028.756	10.1809225	1565.8759	3.5414522	6853.0435	11.868142	0					2073.7224709875486	0.0014338441	1621.858389617148	0.0011202109	-0.021454887	0.013743719
2451.122425780783	0.000795564	881040	6027.433	10.170792	1559.8939	3.5365198	6855.0557	11.856332	0					2073.7255417438414	0.0014318533	1621.8539206323794	0.0011196892	-0.018265294	0.009132295
2451.1238148013877	0.00079569634	881041	6020.4395	10.172515	1563.2352	3.545143	6849.469	11.858341	0					2073.7189444196647	0.0014314089	1621.857897934555	0.0011223644	-0.026505347	0.010722117
2451.1252038220514	0.00079582876	881042	6024.04	10.167911	1559.991	3.5352278	6845.075	11.852973	0					2073.724630862942	0.0014327042	1621.8561206469994	0.0011202127	-0.02063114	0.009010009
2451.126592842715	0.0007959612	881043	6032.8354	10.175246	1562.9668	3.5363152	6857.706	11.861525	0					2073.7256776075033	0.0014313706	1621.851766791637	0.0011193376	-0.017389243	0.0039796396
2451.1279818633216	0.00079609355	881044	6026.109	10.173051	1562.999	3.5370617	6852.0103	11.858967	0					2073.729888100067	0.001433087	1621.8550504505768	0.0011208238	-0.01456134	0.009705557
2451.129370883985	0.00079622597	881045	6030.6597	10.176878	1562.7961	3.5385435	6853.969	11.863427	0					2073.7240284009886	0.0014305656	1621.855322181421	0.0011195358	-0.022654423	0.009160506
2451.13075990459	0.00079635833	881046	6034.1196	10.177564	1557.1171	3.536352	6861.6436	11.864227	0					2073.7188238276394	0.001431453	1621.8574594467962	0.0011199786	-0.02559561	0.012635459
2451.1321489251964	0.0007964907	881047	6035.7065	10.178958	1561.1499	3.5409336	6861.4814	11.865852	0					2073.7248560381754	0.0014307718	1621.8524232578077	0.0011191505	-0.020410994	0.0016423882
2451.1335379458606	0.0007966231	881048	6041.3477	10.172967	1556.4154	3.5295596	6873.362	11.858869	0					2073.724616103256	0.0014288375	1621.853955782688	0.0011180443	-0.015989074	0.005094295
2451.134926966466	0.0007967555	881049	6027.945	10.174724	1564.98	3.5423121	6850.759	11.860916	0					2073.7212942544897	0.0014299527	1621.8579276905707	0.0011209475	-0.0235626	0.012490578
2451.1363159871294	0.0007968879	881050	6011.9805	10.16549	1564.3765	3.5389388	6835.0127	11.850152	0					2073.728415893818	0.0014349888	1621.85449259079	0.001121539	-0.012379423	0.0071649156
2451.137705007736	0.0007970203	881051	6035.9756	10.180234	1559.8936	3.537425	6857.391	11.867339	0					2073.720461643025	0.0014288675	1621.8582863853487	0.0011203043	-0.025939556	0.010964547
2451.139094028341	0.00079715264	881052	6023.4146	10.17193	1560.4744	3.540181	6845.0015	11.85766	0					2073.721787279493	0.0014304437	1621.8526204596203	0.0011206362	-0.021495035	0.005359128
2451.140483048946	0.000797285	881053	6026.585	10.174343	1560.2526	3.5456636	6851.6323	11.860473	0					2073.726965067672	0.0014322185	1621.8542561645593	0.0011211602	-0.015490941	0.0076392526
2451.1418720696097	0.0007974174	881054	6027.4805	10.17563	1563.2076	3.5387115	6852.768	11.861972	0					2073.7234135014255	0.0014330512	1621.8556057509911	0.0011219053	-0.018855104	0.0081074275
2451.143261090215	0.0007975498	881055	6015.3916	10.167741	1560.3844	3.5395186	6839.954	11.852776	0					2073.7249865793237	0.0014359999	1621.8578877559837	0.001122403	-0.018542403	0.009160608
2451.1446501108207	0.00079768215	881056	6023.8506	10.167751	1558.3845	3.5334096	6848.7803	11.852788	0					2073.725011121135	0.0014328513	1621.8553416268057	0.0011213636	-0.018413184	0.008484858
2451.146039131427	0.0007978145	881057	6027.4253	10.169017	1558.6521	3.5344539	6848.648	11.854264	0					2073.7235717457916	0.0014295505	1621.8549331201086	0.0011193533	-0.022943143	0.008721848
2451.1474281520327	0.0007979469	881058	6021.1904	10.174342	1561.3572	3.540761	6849.429	11.860472	0					2073.722804873164	0.0014331746	1621.852822205197	0.0011208246	-0.020224309	0.004175649
2451.1488171726382	0.00079807924	881059	6024.354	10.166826	1558.4965	3.5345566	6850.298	11.851709	0					2073.7285154303863	0.0014317025	1621.852801704428	0.0011203256	-0.014310262	0.0076580183
2451.150206193244	0.0007982116	881060	6033.1694	10.176631	1563.2117	3.5376153	6853.88	11.863139	0					2073.721113978929	0.0014334328	1621.8518328562966	0.001120939	-0.021435453	0.0041217296
2451.1515952138493	0.000798344	881061	6027.681	10.168802	1561.2163	3.5362115	6851.091	11.854013	0					2073.725936716605	0.0014298293	1621.857580448858	0.0011203745	-0.019202244	0.009936663
2451.1529842344557	0.00079847634	881062	6028.567	10.172707	1559.3252	3.5428016	6852.421	11.858564	0					2073.7244911541875	0.0014311743	1621.8538487884666	0.0011197686	-0.020938003	0.0058554
2451.1543732550604	0.0007986087	881063	6022.4795	10.1725645	1565.0997	3.54283	6846.117	11.858398	0					2073.721054836863	0.0014316054	1621.8565338535961	0.0011226349	-0.023722706	0.008527866
2451.155762275665	0.00079874106	881064	6010.638	10.164089	1557.1388	3.5358484	6839.4004	11.848519	0					2073.7236761857093	0.0014360591	1621.852571948957	0.0011233859	-0.016871074	0.0047710226
2451.1571512962705	0.0007988734	881065	6037.5024	10.179826	1561.363	3.5386384	6859.9917	11.866864	0					2073.7233714116223	0.0014305196	1621.855925507344	0.0011186581	-0.022813063	0.008306428
2451.158540316877	0.0007990058	881066	6023.673	10.172084	1561.6667	3.5351732	6849.61	11.857839	0					2073.7183752177275	0.0014318903	1621.8527093606517	0.0011210638	-0.026629973	0.004982276
2451.1599293374247	0.0007991381	881067	6033.8823	10.172718	1559.8254	3.5357783	6860.6626	11.858579	0					2073.726659639348	0.0014287401	1621.851701951208	0.0011193317	-0.018407742	0.005436375
2451.1613183580303	0.00079927046	881068	6032.35	10.173048	1557.1156	3.537607	6858.427	11.858963	0					2073.722335334348	0.0014298228	1621.8580237186734	0.00111925	-0.020417785	0.0125088915
2451.1627073786353	0.0007994028	881069	6036.3325	10.172772	1557.3911	3.5331633	6865.2075	11.858642	0					2073.7246560045896	0.0014302885	1621.8561856539668	0.0011189616	-0.019610886	0.008066442
2451.1640963992418	0.0007995352	881070	6028.2715	10.1762085	1564.2943	3.541075	6851.5244	11.862646	0					2073.723895630035	0.0014312933	1621.8515862734328	0.0011211315	-0.018829698	0.005552738
2451.165485419789	0.0007996675	881071	6028.645	10.172815	1557.4095	3.5333958	6854.016	11.858691	0					2073.7232584245853	0.0014353914	1621.8539938259298	0.001119909	-0.016564343	0.008269003
2451.1668744403955	0.00079979986	881072	6021.4175	10.17068	1565.7891	3.5378394	6845.4985	11.856202	0					2073.7233634775816	0.001433677	1621.8536364448391	0.0011218609	-0.018655553	0.005881686
2451.1682634610006	0.0007999322	881073	6005.8765	10.164408	1567.1426	3.5413253	6833.658	11.84889	0					2073.725368774055	0.0014345961	1621.856184743507	0.0011235961	-0.016020937	0.010879735
2451.169652481547	0.00080006453	881074	6024.4116	10.1696205	1563.0034	3.538212	6849.4146	11.854967	0					2073.7282314564095	0.0014333229	1621.851267075143	0.0011212473	-0.013612998	0.0019895467
2451.171041502152	0.0008001969	881075	6023.3296	10.169223	1560.1984	3.5351653	6849.5986	11.854505	0					2073.7204240491956	0.0014329191	1621.862434066778	0.0011205593	-0.025044683	0.016893473
2451.1724305227003	0.0008003292	881076	6049.905	10.1781645	1557.4912	3.5327659	6878.938	11.864927	0					2073.7298045019065	0.0014272961	1621.8464836467429	0.0011172157	-0.013849445	-0.0006520517
2451.1738195433054	0.00080046157	881077	6030.6113	10.1687355	1556.5985	3.5342948	6858.144	11.853935	0					2073.723190961301	0.0014304485	1621.8599264125235	0.001120666	-0.018797547	0.012880342
2451.1752085638523	0.0008005939	881078	6019.619	10.172174	1562.5702	3.5377586	6848.0435	11.8579445	0					2073.725122539701	0.0014345701	1621.854540620545	0.0011221867	-0.018746518	0.00572057
2451.1765975844005	0.0008007262	881079	6015.7783	10.168786	1567.6055	3.540495	6842.842	11.853994	0					2073.7205580491795	0.001432166	1621.8630685703324	0.0011222241	-0.022713566	0.015244376
2451.177986605006	0.00080085854	881080	6033.908	10.179578	1559.0973	3.539098	6862.9556	11.866574	0					2073.719088674796	0.0014296464	1621.8484507670162	0.0011211926	-0.023282526	-0.0028094854
2451.1793756255543	0.00080099085	881081	6004.9688	10.155466	1560.4791	3.5346828	6828.8643	11.838468	0					2073.728948930295	0.0014343995	1621.854424459811	0.0011220757	-0.013405226	0.00906819
2451.1807646461593	0.0008011232	881082	6041.749	10.172898	1557.6	3.5293968	6866.2397	11.858788	0					2073.723273125058	0.0014284959	1621.8557125341365	0.0011170177	-0.017975507	0.007408801
2451.182153666706	0.0008012555	881083	6021.1353	10.172613	1558.839	3.534952	6848.2246	11.858456	0					2073.7240829324974	0.0014345488	1621.8528943364415	0.0011221482	-0.020758947	0.0046883654
2451.1835426872544	0.0008013878	881084	6024.1045	10.173694	1563.5872	3.5422935	6844.416	11.859715	0					2073.720945774721	0.0014310259	1621.8548030837003	0.0011213289	-0.024930377	0.0052867816
2451.1849317078013	0.00080152013	881085	6008.9688	10.1569605	1557.7455	3.5362215	6835.6147	11.840209	0					2073.7228824360695	0.0014344725	1621.8600804400742	0.0011215889	-0.016493918	0.013951246
2451.1863207283486	0.00080165244	881086	6017.8325	10.164927	1560.7152	3.5348089	6838.8174	11.849495	0					2073.7217292430805	0.0014310674	1621.8570085933272	0.0011219189	-0.022601234	0.009103464
2451.187709748954	0.0008017848	881087	6024.64	10.161588	1555.85	3.5301554	6844.0093	11.845602	0					2073.722544934473	0.0014319397	1621.8535975547723	0.0011196746	-0.023643473	0.0028405474
2451.189098769501	0.0008019171	881088	6026.581	10.168489	1558.4426	3.5323431	6851.016	11.853649	0					2073.72514154604	0.0014291321	1621.8530178078233	0.0011201681	-0.021713842	0.0063982382
2451.1904877900492	0.0008020494	881089	6036.933	10.177539	1562.0985	3.5407674	6864.779	11.864198	0					2073.7270384414496	0.0014298544	1621.8590324075785	0.001118195	-0.0134721575	0.012162763
2451.1918768105966	0.0008021817	881090	6015.1074	10.171136	1562.6224	3.5392077	6837.3926	11.856734	0					2073.724893042315	0.0014322927	1621.857405952728	0.0011231918	-0.019754477	0.011717798
2451.193265831144	0.000802314	881091	6014.425	10.164684	1560.5475	3.5354493	6839.495	11.849213	0					2073.7242868253034	0.0014350388	1621.8494369622822	0.0011217719	-0.017801275	-0.000492587
2451.194654851691	0.00080244633	881092	6014.393	10.16888	1566.8794	3.5400338	6834.422	11.854104	0					2073.7230401334946	0.0014314919	1621.854226608681	0.0011226669	-0.024065105	0.008245951
2451.1960438722385	0.00080257864	881093	6026.949	10.172628	1564.0845	3.536553	6851.2305	11.858473	0					2073.725959558299	0.0014299928	1621.8512015578915	0.001121477	-0.022140244	-0.00015543522
2451.1974328927868	0.00080271094	881094	6028.0347	10.175895	1566.3682	3.539506	6856.692	11.862282	0					2073.7253882091004	0.0014318747	1621.8592763753675	0.0011206988	-0.015681842	0.015910693
2451.198821913334	0.00080284325	881095	6035.622	10.171919	1561.4893	3.5332973	6856.263	11.857647	0					2073.721857632813	0.0014300928	1621.8507612736232	0.0011192652	-0.022963258	0.0036171933
2451.2002109338223	0.0008029755	881096	6031.3013	10.170745	1553.6582	3.5363224	6863.498	11.856278	0					2073.7229566470864	0.0014296656	1621.8589275509012	0.0011203199	-0.02184366	0.012607966
2451.2015999543687	0.0008031078	881097	6036.339	10.175341	1562.2661	3.5380385	6860.086	11.861634	0					2073.730950209197	0.0014289615	1621.8505755710269	0.0011193487	-0.017158346	0.0033471182
2451.202988974917	0.0008032401	881098	6024.756	10.171495	1561.6661	3.535477	6855.543	11.857153	0					2073.723476945425	0.0014313457	1621.8533905893123	0.001121748	-0.018761823	0.0063066585
2451.2043779954643	0.0008033724	881099	6014.4604	10.169563	1568.0087	3.541774	6843.9775	11.8549	0					2073.7293669805763	0.0014347385	1621.8556905455055	0.0011219177	-0.012629922	0.01041375
2451.2057670160116	0.0008035047	881100	6007.721	10.159251	1561.2225	3.533514	6829.8335	11.842879	0					2073.7231788450495	0.0014346257	1621.8510046554345	0.0011232949	-0.02333079	0.0042579197
2451.2071560365007	0.00080363697	881101	6041.8164	10.180794	1567.2809	3.5384827	6864.684	11.867992	0					2073.728335593716	0.0014282385	1621.8510372408855	0.0011182511	-0.019474916	0.0036425106
2451.208545057048	0.0008037693	881102	6029.951	10.167786	1557.8306	3.532231	6853.332	11.852828	0					2073.726771946153	0.0014294989	1621.8541784094473	0.001119532	-0.016490743	0.006354992
2451.2099340775962	0.0008039016	881103	6030.512	10.173322	1562.5483	3.5415864	6852.833	11.859282	0					2073.7249790212877	0.0014286177	1621.8563205161981	0.0011193724	-0.022197966	0.008996484
2451.211323098086	0.0008040338	881104	6005.264	10.155854	1557.6287	3.5304494	6824.6875	11.83892	0					2073.728325674975	0.0014330624	1621.8521127763115	0.0011223779	-0.015496384	0.005347312
2451.212712118633	0.00080416613	881105	6030.5347	10.169485	1559.8784	3.533692	6856.7617	11.854809	0					2073.722662679359	0.0014301835	1621.8550485596463	0.0011195046	-0.022975678	0.009261064
2451.214101139122	0.0008042984	881106	6034.7017	10.170112	1556.5038	3.5325062	6859.4644	11.855539	0					2073.722456071034	0.0014301183	1621.8590611702314	0.0011181231	-0.018510072	0.013335182
2451.215490159669	0.0008044307	881107	6037.126	10.173412	1559.9088	3.5346608	6860.6987	11.859387	0					2073.728761788093	0.0014275472	1621.8508708370118	0.0011178639	-0.013531173	0.0026814686
2451.2168791801582	0.00080456294	881108	6026.2534	10.165001	1552.8667	3.534383	6852.221	11.849583	0					2073.7223966444058	0.0014319213	1621.8579215884322	0.0011195745	-0.01781572	0.012614581
2451.2182682007056	0.00080469524	881109	6026.2256	10.169367	1559.661	3.5340931	6848.36	11.8546715	0					2073.725445806052	0.0014302036	1621.8459746710214	0.0011205544	-0.020419067	-0.002848227
2451.2196572211947	0.0008048275	881110	6009.2935	10.16858	1566.9193	3.5418591	6835.811	11.853754	0					2073.722138199374	0.0014368605	1621.8567149042385	0.001123629	-0.01935357	0.01267745
2451.221046241684	0.00080495974	881111	6019.379	10.170269	1562.9054	3.5367467	6843.1187	11.855723	0					2073.724209743962	0.0014324122	1621.855444587837	0.0011211325	-0.019752998	0.008144116
2451.222435262231	0.00080509204	881112	6038.498	10.178694	1564.4312	3.5364392	6865.959	11.865544	0					2073.7234340179916	0.0014314337	1621.8563541043327	0.0011186344	-0.021188065	0.005449528
2451.223824282721	0.0008052243	881113	6034.5303	10.177588	1565.0885	3.5358365	6866.63	11.864256	0					2073.7273997398242	0.0014315242	1621.85495625712	0.0011183993	-0.01356905	0.009459257
2451.22521330321	0.00080535654	881114	6029.817	10.176138	1561.9308	3.540012	6854.451	11.862564	0					2073.7261875263557	0.0014330162	1621.8489509944482	0.0011209535	-0.019871501	0.00031599973
2451.2266023237567	0.00080548885	881115	6019.399	10.169109	1564.4347	3.537315	6844.736	11.854371	0					2073.723954117706	0.0014328454	1621.8597970163696	0.0011211304	-0.019255698	0.015076296
2451.2279913442467	0.0008056211	881116	6015.8965	10.158181	1552.7988	3.5284626	6841.4683	11.841632	0					2073.7269499274	0.0014308221	1621.8552562691198	0.001120284	-0.017771184	0.007526449
2451.229380364736	0.00080575334	881117	6043.097	10.175081	1556.3214	3.5318785	6872.9614	11.861334	0					2073.7242026987983	0.0014287856	1621.8566295532778	0.0011182557	-0.021220397	0.009685241
2451.230769385225	0.0008058856	881118	6030.165	10.16647	1557.3855	3.5317235	6855.1997	11.851294	0					2073.7256982943395	0.0014307711	1621.8517418763229	0.0011189615	-0.019386902	0.0026353532
2451.232158405713	0.00080601784	881119	6026.0093	10.1710205	1562.1797	3.5359495	6851.6787	11.856599	0					2073.727275278184	0.0014323938	1621.8538138415036	0.0011203544	-0.017017901	0.0087314015
2451.233547426202	0.0008061501	881120	6019.463	10.16319	1560.5908	3.5331483	6838.899	11.847471	0					2073.728272020102	0.0014301884	1621.8553222800924	0.0011208511	-0.01688971	0.0076481495
2451.2349364466913	0.00080628233	881121	6041.7607	10.177	1560.1377	3.5341692	6866.2124	11.86357	0					2073.7199143063317	0.0014267381	1621.8529487514738	0.0011193242	-0.025136106	0.0061547034
2451.2363254671814	0.0008064146	881122	6026.5205	10.168829	1559.2811	3.5347457	6855.251	11.854045	0					2073.725988314181	0.0014318817	1621.8561390656744	0.0011191625	-0.012654902	0.011383677
2451.237714487671	0.0008065468	881123	6044.349	10.174054	1557.3538	3.5299401	6871.7007	11.860137	0					2073.7232352234064	0.0014263634	1621.8534342510418	0.0011172917	-0.0206817	0.006695535
2451.23910350816	0.0008066791	881124	6017.622	10.161885	1557.365	3.5331292	6845.11	11.84595	0					2073.7248400767817	0.0014315859	1621.8545940685246	0.0011206339	-0.019410785	0.005084216
2451.2404925286487	0.0008068113	881125	6025.618	10.163738	1556.177	3.5325816	6850.62	11.848109	0					2073.7232410636857	0.0014294045	1621.854570218381	0.00111946	-0.023439953	0.007911382
2451.2418815491387	0.0008069436	881126	6023.872	10.173769	1565.674	3.5440207	6850.0645	11.859804	0					2073.7219104186966	0.0014333806	1621.855098953694	0.0011214301	-0.018919455	0.008212237
2451.243270569628	0.0008070758	881127	6016.9233	10.166001	1563.6488	3.5386539	6846.4043	11.850747	0					2073.729696808152	0.001433883	1621.8555176900668	0.0011213644	-0.011580465	0.005916142
2451.244659590117	0.00080720807	881128	6045.2163	10.186664	1563.8344	3.5396123	6874.2397	11.874834	0					2073.722645374889	0.0014305015	1621.8524746398575	0.0011184827	-0.022313505	0.0058914027
2451.246048610605	0.0008073403	881129	6023.8965	10.169685	1561.5842	3.5354354	6847.1636	11.855042	0					2073.721883061824	0.0014325988	1621.856918301823	0.0011212958	-0.02176206	0.008668128
2451.2474376310943	0.00080747256	881130	6034.752	10.175712	1560.17	3.5377097	6859.9976	11.862068	0					2073.723123989946	0.0014305493	1621.8564458018832	0.001120691	-0.018449767	0.008935808
2451.248826651525	0.00080760475	881131	6028.368	10.172018	1561.7592	3.5358903	6850.356	11.857761	0					2073.7218739592363	0.001430833	1621.853519236706	0.0011189408	-0.024609875	0.006283223
2451.250215672015	0.000807737	881132	6026.9077	10.168195	1559.348	3.5329912	6846.2896	11.853305	0					2073.7220409054057	0.0014319253	1621.8561608158604	0.0011193802	-0.02281753	0.010073188
2451.251604692504	0.00080786925	881133	6048.9565	10.185418	1564.4392	3.5412786	6876.6436	11.873383	0					2073.721970080564	0.001429986	1621.8482944918537	0.0011184659	-0.020451332	0.0023308366
2451.2529937129343	0.00080800144	881134	6008.413	10.160435	1563.9453	3.5364807	6830.5615	11.844258	0					2073.7289268271384	0.001435091	1621.856914697381	0.0011219368	-0.014552273	0.011326086
2451.2543827334243	0.0008081337	881135	6020.662	10.163074	1558.2302	3.5309436	6844.385	11.847335	0					2073.723752329118	0.0014316719	1621.8526115112015	0.0011195466	-0.021637257	0.00618701
2451.2557717538552	0.0008082659	881136	6032.8696	10.170523	1561.4626	3.534756	6855.455	11.856019	0					2073.7266419121916	0.0014280665	1621.8516703582861	0.0011189048	-0.016697807	0.005367408
2451.2571607743453	0.0008083981	881137	6024.772	10.167693	1560.6174	3.5351095	6849.4272	11.85272	0					2073.7189470356207	0.0014325376	1621.8554476128745	0.0011208629	-0.023868388	0.009681075
2451.258549794834	0.00080853037	881138	6018.756	10.16715	1559.4916	3.539701	6842.757	11.852087	0					2073.7256296632745	0.0014334909	1621.8526191024127	0.0011209171	-0.01788588	0.0064786626
2451.2599388152644	0.00080866256	881139	6023.1226	10.163897	1559.7098	3.5332394	6847.1157	11.848294	0					2073.7265132266657	0.0014319746	1621.8511455450093	0.0011206948	-0.017409762	0.0033280277
2451.2613278356953	0.00080879475	881140	6017.9287	10.168142	1564.7328	3.5386844	6840.983	11.853245	0					2073.7224045890066	0.0014325705	1621.85482055914	0.0011226395	-0.02123205	0.007659141
2451.2627168561844	0.000808927	881141	6034.436	10.172001	1561.4574	3.5351577	6868.333	11.857742	0					2073.7228434409894	0.0014292023	1621.8563719509734	0.001119807	-0.023501212	0.01019789
2451.264105876615	0.0008090592	881142	6024.6074	10.16417	1557.6292	3.5316057	6847.7573	11.848614	0					2073.7246619722105	0.0014312634	1621.8525224538698	0.0011200914	-0.017340735	0.0028923855
2451.265494897104	0.00080919144	881143	6042.7485	10.174768	1555.4011	3.534715	6868.454	11.860968	0					2073.7220607020568	0.0014285141	1621.8578216393494	0.0011174539	-0.019908281	0.011407876
2451.2668839175353	0.0008093236	881144	6032.077	10.173962	1559.579	3.5386717	6858.4395	11.860028	0					2073.726411650957	0.001429929	1621.8546783494833	0.0011198237	-0.01575867	0.0076597603
2451.268272937967	0.0008094558	881145	6022.408	10.160442	1555.1692	3.5277653	6849.957	11.844268	0					2073.7239813498104	0.0014321984	1621.858275121723	0.0011208054	-0.016561812	0.010544114
2451.2696619584563	0.00080958806	881146	6020.744	10.1714945	1570.8488	3.5411832	6841.2715	11.857152	0					2073.721896605318	0.0014330357	1621.8538062839689	0.0011214251	-0.02336277	0.0048779557
2451.271050978887	0.00080972025	881147	6019.4536	10.165687	1562.367	3.5331266	6843.176	11.850382	0					2073.723004296308	0.0014319839	1621.856736826015	0.0011209948	-0.021410603	0.009116977
2451.272439999318	0.00080985244	881148	6010.7764	10.160453	1562.5592	3.5345297	6828.7144	11.84428	0					2073.726656524197	0.0014319468	1621.8522632473728	0.0011223422	-0.019857937	0.004870507
2451.273829019749	0.00080998463	881149	6026.6465	10.17304	1557.709	3.5344403	6852.054	11.858953	0					2073.7226116604174	0.0014313143	1621.8545479723275	0.0011212566	-0.023305817	0.0076292367
2451.275218040181	0.0008101168	881150	6056.331	10.183331	1559.2607	3.5337288	6889.007	11.870949	0					2073.7287841681627	0.0014281233	1621.8533738388696	0.0011153987	-0.011518068	0.0072205896
2451.2766070606112	0.000810249	881151	6010.5093	10.161437	1564.3815	3.5360441	6833.9204	11.8454275	0					2073.7215403232594	0.0014329294	1621.855072299816	0.0011215686	-0.023063527	0.008977347
2451.2779960810412	0.0008103812	881152	6025.11	10.165865	1558.8088	3.5323396	6851.7163	11.85059	0					2073.7239188162125	0.0014314614	1621.85613048017	0.0011200882	-0.018370284	0.0077540404
2451.2793851014717	0.0008105134	881153	6023.3574	10.168252	1563.5542	3.5343158	6841.622	11.853372	0					2073.7253449310697	0.0014321192	1621.854441339061	0.0011202934	-0.018910259	0.005605783
2451.2807741219035	0.0008106456	881154	6049.0913	10.17734	1558.9469	3.5334933	6879.16	11.863965	0					2073.7202716149654	0.0014254227	1621.8547676862543	0.0011175075	-0.023202471	0.008434084
2451.2821631423344	0.00081077777	881155	6052.3833	10.175633	1552.5629	3.5311801	6881.129	11.861976	0					2073.7273946458054	0.0014268919	1621.8544297451162	0.001116062	-0.017249525	0.008003463
2451.2835521627653	0.00081090996	881156	6035.478	10.175565	1560.5002	3.5357287	6860.1045	11.8618965	0					2073.725662514741	0.0014302987	1621.852044272928	0.0011185106	-0.017596303	0.0034689396
2451.284941183196	0.00081104215	881157	6007.845	10.160536	1566.4441	3.5354853	6830.812	11.844377	0					2073.72544902015	0.0014350915	1621.854704787427	0.001122936	-0.016345225	0.009800502
2451.286330203627	0.00081117434	881158	6030.9785	10.169367	1561.6066	3.5327044	6858.5024	11.8546715	0					2073.7225505129286	0.0014300442	1621.8569869387638	0.0011197454	-0.020348197	0.0102708135
2451.287719224059	0.0008113065	881159	6040.7764	10.171473	1556.7809	3.5326123	6870.286	11.857126	0					2073.7235886104927	0.0014292535	1621.8557080079527	0.0011185938	-0.018443557	0.007872077
2451.28910824449	0.0008114387	881160	6025.5723	10.167698	1561.0876	3.5335002	6852.8633	11.852726	0					2073.726933126925	0.0014310977	1621.8514798349156	0.0011201574	-0.020969583	0.0028687147
